municipio,nome_municipio_uf,ivs,ivs_infraestrutura_urbana,ivs_capital_humano,ivs_renda_e_trabalho,idhm,idhm_long,idhm_educ,idhm_renda,idhm_educ_sub_esc,idhm_educ_sub_freq
2515302,Sapé (PB),0.51300000000000001,"0,308","0,595","0,636",0.56899999999999995,"0,711","0,461","0,563","0,310","0,562"
2515401,Seridó (PB),0.51600000000000001,"0,400","0,561","0,586",0.55500000000000005,"0,714","0,453","0,528","0,273","0,584"
2515500,Serra Branca (PB),0.38900000000000001,"0,209","0,430","0,529",0.628,"0,770","0,537","0,598","0,347","0,668"
2515708,Serra Grande (PB),0.39400000000000002,"0,178","0,493","0,511",0.58599999999999997,"0,745","0,491","0,549","0,309","0,618"
2515807,Serra Redonda (PB),0.50700000000000001,"0,332","0,558","0,632",0.56999999999999995,"0,772","0,424","0,565","0,246","0,557"
2515609,Serra da Raiz (PB),0.45600000000000002,"0,260","0,526","0,583",0.626,"0,792","0,544","0,570","0,363","0,666"
2515906,Serraria (PB),0.51900000000000002,"0,317","0,589","0,651",0.54700000000000004,"0,779","0,392","0,536","0,248","0,492"
2515930,Sertãozinho (PB),0.39600000000000002,"0,280","0,422","0,487",0.621,"0,769","0,561","0,554","0,339","0,721"
2515971,Sobrado (PB),0.47,"0,307","0,563","0,540",0.57299999999999995,"0,753","0,477","0,525","0,265","0,640"
2516102,Soledade (PB),0.38,"0,199","0,479","0,462",0.61599999999999999,"0,772","0,506","0,598","0,351","0,608"
2516003,Solânea (PB),0.47,"0,276","0,558","0,575",0.59499999999999997,"0,762","0,468","0,592","0,301","0,583"
2516151,Sossêgo (PB),0.45500000000000002,"0,329","0,536","0,501",0.57299999999999995,"0,769","0,460","0,531","0,248","0,626"
2516201,Sousa (PB),0.35599999999999998,"0,150","0,460","0,458",0.66800000000000004,"0,814","0,567","0,645","0,410","0,667"
2516300,Sumé (PB),0.39,"0,151","0,503","0,515",0.627,"0,765","0,534","0,602","0,352","0,658"
2513927,São Bentinho (PB),0.373,"0,154","0,495","0,471",0.60599999999999998,"0,787","0,491","0,575","0,282","0,647"
2513901,São Bento (PB),0.35699999999999998,"0,070","0,527","0,473",0.57999999999999996,"0,769","0,424","0,597","0,243","0,561"
2513968,São Domingos (PB),0.47499999999999998,"0,261","0,585","0,579",0.54800000000000004,"0,754","0,394","0,555","0,205","0,546"
2513943,São Domingos do Cariri (PB),0.41,"0,162","0,479","0,590",0.58899999999999997,"0,773","0,438","0,603","0,256","0,573"
2513984,São Francisco (PB),0.36099999999999999,"0,130","0,458","0,494",0.57999999999999996,"0,726","0,481","0,560","0,247","0,671"
2514206,São José da Lagoa Tapada (PB),0.499,"0,327","0,624","0,547",0.53,"0,722","0,389","0,530","0,221","0,516"
2514305,São José de Caiana (PB),0.39100000000000001,"0,249","0,504","0,419",0.56499999999999995,"0,762","0,434","0,545","0,269","0,552"
2514404,São José de Espinharas (PB),0.41399999999999998,"0,244","0,564","0,433",0.57699999999999996,"0,790","0,448","0,543","0,283","0,563"
2514503,São José de Piranhas (PB),0.35699999999999998,"0,125","0,486","0,460",0.59099999999999997,"0,755","0,461","0,594","0,281","0,590"
2514552,São José de Princesa (PB),0.48599999999999999,"0,380","0,558","0,519",0.56499999999999995,"0,765","0,443","0,533","0,254","0,586"
2514602,São José do Bonfim (PB),0.44600000000000001,"0,198","0,619","0,520",0.57799999999999996,"0,713","0,493","0,549","0,295","0,637"
2514651,São José do Brejo do Cruz (PB),0.49299999999999999,"0,332","0,584","0,562",0.58099999999999996,"0,776","0,473","0,535","0,289","0,605"
2514701,São José do Sabugi (PB),0.28000000000000003,"0,087","0,365","0,388",0.61699999999999999,"0,781","0,514","0,584","0,361","0,614"
2514800,São José dos Cordeiros (PB),0.435,"0,215","0,455","0,634",0.55600000000000005,"0,778","0,407","0,542","0,202","0,578"
2514453,São José dos Ramos (PB),0.54400000000000004,"0,415","0,617","0,601",0.54100000000000004,"0,738","0,406","0,527","0,229","0,540"
2514008,São João do Cariri (PB),0.33800000000000002,"0,125","0,426","0,463",0.622,"0,797","0,488","0,618","0,340","0,585"
2500700,São João do Rio do Peixe (PB),0.373,"0,149","0,415","0,554",0.60799999999999998,"0,782","0,490","0,586","0,316","0,610"
2514107,São João do Tigre (PB),0.50700000000000001,"0,366","0,610","0,546",0.55200000000000005,"0,758","0,424","0,523","0,243","0,560"
2514909,São Mamede (PB),0.35099999999999998,"0,142","0,443","0,469",0.64100000000000001,"0,765","0,558","0,617","0,381","0,675"
2515005,São Miguel de Taipu (PB),0.55100000000000005,"0,401","0,675","0,578",0.54800000000000004,"0,721","0,443","0,516","0,249","0,590"
2515104,São Sebastião de Lagoa de Roça (PB),0.54800000000000004,"0,581","0,502","0,560",0.59399999999999997,"0,795","0,471","0,561","0,286","0,605"
2515203,São Sebastião do Umbuzeiro (PB),0.47399999999999998,"0,191","0,564","0,666",0.58099999999999996,"0,763","0,459","0,561","0,286","0,581"
2516409,Tacima (PB),0.51600000000000001,"0,333","0,565","0,650",0.55100000000000005,"0,726","0,450","0,513","0,264","0,587"
2516508,Taperoá (PB),0.46800000000000003,"0,259","0,561","0,584",0.57799999999999996,"0,749","0,456","0,564","0,275","0,587"
2516607,Tavares (PB),0.45600000000000002,"0,306","0,527","0,536",0.58599999999999997,"0,777","0,462","0,560","0,257","0,620"
2516706,Teixeira (PB),0.47399999999999998,"0,318","0,573","0,532",0.60499999999999998,"0,741","0,527","0,566","0,391","0,612"
2516755,Tenório (PB),0.46300000000000002,"0,361","0,568","0,461",0.58099999999999996,"0,707","0,490","0,565","0,300","0,627"
2516805,Triunfo (PB),0.35099999999999998,"0,124","0,453","0,475",0.60899999999999999,"0,780","0,501","0,578","0,321","0,625"
2516904,Uiraúna (PB),0.37,"0,145","0,476","0,489",0.63600000000000001,"0,797","0,528","0,612","0,361","0,638"
2517001,Umbuzeiro (PB),0.57599999999999996,"0,552","0,583","0,594",0.58399999999999996,"0,712","0,514","0,545","0,307","0,665"
2517209,Vieirópolis (PB),0.38700000000000001,"0,147","0,460","0,553",0.57099999999999995,"0,762","0,455","0,537","0,244","0,622"
2505501,Vista Serrana (PB),0.40200000000000002,"0,092","0,570","0,545",0.56599999999999995,"0,773","0,424","0,554","0,243","0,560"
2517100,Várzea (PB),0.252,"0,114","0,255","0,386",0.70699999999999996,"0,800","0,714","0,619","0,477","0,873"
2517407,Zabelê (PB),0.34200000000000003,"0,021","0,499","0,505",0.623,"0,725","0,587","0,567","0,355","0,755"
2500106,Água Branca (PB),0.42899999999999999,"0,176","0,574","0,537",0.57199999999999995,"0,712","0,484","0,542","0,299","0,616"
2600104,Afogados da Ingazeira (PE),0.40600000000000003,"0,226","0,488","0,504",0.65700000000000003,"0,807","0,565","0,623","0,404","0,669"
2600203,Afrânio (PE),0.47399999999999998,"0,388","0,534","0,500",0.58799999999999997,"0,761","0,493","0,542","0,296","0,637"
2600302,Agrestina (PE),0.435,"0,209","0,576","0,521",0.59199999999999997,"0,760","0,470","0,581","0,293","0,595"
2600609,Alagoinha (PE),0.48599999999999999,"0,387","0,556","0,514",0.59899999999999998,"0,801","0,472","0,569","0,297","0,595"
2600708,Aliança (PE),0.55400000000000005,"0,495","0,554","0,612",0.60399999999999998,"0,799","0,488","0,565","0,328","0,596"
2600807,Altinho (PE),0.47599999999999998,"0,318","0,539","0,570",0.59799999999999998,"0,792","0,482","0,559","0,269","0,645"
2600906,Amaraji (PE),0.48099999999999998,"0,359","0,584","0,501",0.57999999999999996,"0,748","0,454","0,575","0,294","0,565"
2601003,Angelim (PE),0.50600000000000001,"0,352","0,589","0,578",0.57199999999999995,"0,751","0,448","0,555","0,297","0,551"
2601102,Araripina (PE),0.439,"0,237","0,573","0,508",0.60199999999999998,"0,785","0,467","0,595","0,321","0,563"
2601201,Arcoverde (PE),0.35499999999999998,"0,164","0,443","0,459",0.66700000000000004,"0,799","0,567","0,654","0,475","0,619"
2601300,Barra de Guabiraba (PE),0.49199999999999999,"0,305","0,686","0,485",0.57699999999999996,"0,726","0,474","0,558","0,308","0,588"
2601409,Barreiros (PE),0.55800000000000005,"0,416","0,636","0,621",0.58599999999999997,"0,730","0,491","0,561","0,398","0,546"
2601706,Belo Jardim (PE),0.36599999999999999,"0,142","0,470","0,486",0.629,"0,783","0,514","0,617","0,370","0,605"
2601508,Belém de Maria (PE),0.44600000000000001,"0,228","0,515","0,595",0.57799999999999996,"0,749","0,479","0,537","0,294","0,611"
2601607,Belém do São Francisco (PE),0.36,"0,169","0,446","0,464",0.64200000000000002,"0,784","0,553","0,611","0,437","0,622"
2601805,Betânia (PE),0.51900000000000002,"0,327","0,688","0,543",0.55900000000000005,"0,742","0,441","0,533","0,229","0,613"
2601904,Bezerros (PE),0.434,"0,261","0,539","0,503",0.60599999999999998,"0,752","0,487","0,608","0,307","0,614"
2602001,Bodocó (PE),0.49,"0,348","0,563","0,558",0.56499999999999995,"0,745","0,445","0,543","0,308","0,535"
2602100,Bom Conselho (PE),0.55800000000000005,"0,345","0,666","0,664",0.56299999999999994,"0,704","0,433","0,585","0,281","0,537"
2602209,Bom Jardim (PE),0.47099999999999997,"0,302","0,546","0,566",0.60199999999999998,"0,767","0,515","0,552","0,317","0,657"
2602308,Bonito (PE),0.49099999999999999,"0,318","0,595","0,559",0.56100000000000005,"0,754","0,420","0,559","0,270","0,523"
2602506,Brejinho (PE),0.45900000000000002,"0,279","0,557","0,540",0.57399999999999995,"0,681","0,493","0,563","0,283","0,651"
2602605,Brejo da Madre de Deus (PE),0.46899999999999997,"0,285","0,646","0,477",0.56200000000000006,"0,734","0,417","0,581","0,236","0,555"
2602407,Brejão (PE),0.505,"0,262","0,623","0,630",0.54700000000000004,"0,725","0,417","0,540","0,286","0,503"
2602704,Buenos Aires (PE),0.52300000000000002,"0,481","0,553","0,536",0.59299999999999997,"0,778","0,481","0,556","0,309","0,601"
2602803,Buíque (PE),0.58499999999999996,"0,408","0,678","0,669",0.52700000000000002,"0,746","0,395","0,497","0,224","0,524"
2603009,Cabrobó (PE),0.42,"0,179","0,540","0,541",0.623,"0,773","0,539","0,581","0,362","0,657"
2603108,Cachoeirinha (PE),0.42299999999999999,"0,203","0,598","0,469",0.57899999999999996,"0,753","0,439","0,587","0,269","0,561"
2603207,Caetés (PE),0.56699999999999995,"0,365","0,672","0,665",0.52200000000000002,"0,732","0,392","0,497","0,215","0,530"
2603405,Calumbi (PE),0.48,"0,284","0,638","0,519",0.57099999999999995,"0,715","0,460","0,567","0,239","0,639"
2603306,Calçado (PE),0.48699999999999999,"0,339","0,503","0,618",0.56599999999999995,"0,731","0,468","0,529","0,263","0,624"
2603504,Camocim de São Félix (PE),0.41499999999999998,"0,121","0,608","0,517",0.58799999999999997,"0,738","0,472","0,585","0,287","0,605"
2603603,Camutanga (PE),0.47599999999999998,"0,381","0,488","0,558",0.60599999999999998,"0,760","0,514","0,570","0,356","0,617"
2603702,Canhotinho (PE),0.57599999999999996,"0,440","0,710","0,579",0.54100000000000004,"0,725","0,403","0,543","0,245","0,516"
2603801,Capoeiras (PE),0.52700000000000002,"0,343","0,541","0,696",0.54900000000000004,"0,746","0,419","0,529","0,230","0,565"
2603926,Carnaubeira da Penha (PE),0.45700000000000002,"0,238","0,558","0,575",0.57299999999999995,"0,755","0,508","0,491","0,352","0,611"
2603900,Carnaíba (PE),0.47599999999999998,"0,292","0,573","0,564",0.58299999999999996,"0,727","0,505","0,540","0,295","0,660"
2604007,Carpina (PE),0.38600000000000001,"0,281","0,414","0,462",0.68,"0,806","0,619","0,630","0,500","0,689"
2604106,Caruaru (PE),0.31,"0,105","0,467","0,357",0.67700000000000005,"0,799","0,569","0,681","0,468","0,628"
2604155,Casinhas (PE),0.54300000000000004,"0,463","0,595","0,572",0.56699999999999995,"0,721","0,489","0,518","0,283","0,643"
2604205,Catende (PE),0.48299999999999998,"0,237","0,610","0,602",0.60899999999999999,"0,760","0,515","0,578","0,405","0,580"
2604304,Cedro (PE),0.39500000000000002,"0,192","0,523","0,471",0.61499999999999999,"0,717","0,573","0,565","0,391","0,694"
2604502,Chã Grande (PE),0.44900000000000001,"0,318","0,537","0,493",0.59899999999999998,"0,803","0,443","0,603","0,271","0,566"
2604403,Chã de Alegria (PE),0.53800000000000003,"0,441","0,555","0,617",0.60399999999999998,"0,762","0,529","0,546","0,345","0,655"
2604601,Condado (PE),0.52500000000000002,"0,449","0,564","0,561",0.60199999999999998,"0,713","0,527","0,581","0,390","0,612"
2604700,Correntes (PE),0.49299999999999999,"0,215","0,682","0,581",0.53600000000000003,"0,726","0,385","0,551","0,246","0,482"
2604809,Cortês (PE),0.48599999999999999,"0,347","0,629","0,481",0.56799999999999995,"0,707","0,478","0,541","0,309","0,594"
2604908,Cumaru (PE),0.51,"0,446","0,557","0,527",0.57199999999999995,"0,720","0,470","0,553","0,277","0,612"
2605004,Cupira (PE),0.438,"0,176","0,590","0,547",0.59199999999999997,"0,763","0,453","0,601","0,311","0,546"
2605103,Custódia (PE),0.47199999999999998,"0,398","0,529","0,490",0.59399999999999997,"0,706","0,489","0,607","0,306","0,618"
2605152,Dormentes (PE),0.44,"0,293","0,541","0,486",0.58899999999999997,"0,741","0,495","0,558","0,309","0,627"
2605202,Escada (PE),0.51100000000000001,"0,484","0,554","0,494",0.63200000000000001,"0,781","0,543","0,594","0,423","0,616"
2605301,Exu (PE),0.52100000000000002,"0,389","0,565","0,608",0.57599999999999996,"0,775","0,454","0,543","0,328","0,535"
2605400,Feira Nova (PE),0.41199999999999998,"0,244","0,534","0,457",0.6,"0,807","0,460","0,581","0,261","0,611"
2605459,Fernando de Noronha (PE),0.104,"0,002","0,182","0,129",0.78800000000000003,"0,839","0,748","0,781","0,767","0,738"
2605509,Ferreiros (PE),0.46300000000000002,"0,266","0,514","0,610",0.622,"0,787","0,519","0,589","0,321","0,659"
2605608,Flores (PE),0.46899999999999997,"0,329","0,528","0,550",0.55600000000000005,"0,745","0,423","0,544","0,236","0,567"
2605707,Floresta (PE),0.501,"0,385","0,554","0,564",0.626,"0,775","0,538","0,588","0,445","0,591"
2605806,Frei Miguelinho (PE),0.49199999999999999,"0,420","0,524","0,531",0.57599999999999996,"0,758","0,438","0,575","0,227","0,608"
2605905,Gameleira (PE),0.49199999999999999,"0,428","0,496","0,552",0.60199999999999998,"0,759","0,532","0,541","0,384","0,627"
2606002,Garanhuns (PE),0.36,"0,164","0,462","0,454",0.66400000000000003,"0,795","0,556","0,662","0,466","0,607"
2606101,Glória do Goitá (PE),0.48499999999999999,"0,360","0,523","0,572",0.60399999999999998,"0,765","0,506","0,570","0,314","0,643"
2606200,Goiana (PE),0.41699999999999998,"0,281","0,450","0,521",0.65100000000000002,"0,779","0,576","0,614","0,478","0,633"
2606309,Granito (PE),0.48799999999999999,"0,490","0,531","0,443",0.59499999999999997,"0,773","0,502","0,543","0,350","0,602"
2606408,Gravatá (PE),0.42,"0,290","0,472","0,497",0.63400000000000001,"0,794","0,510","0,630","0,358","0,608"
2606507,Iati (PE),0.56599999999999995,"0,337","0,702","0,659",0.52800000000000002,"0,768","0,369","0,518","0,209","0,490"
2606606,Ibimirim (PE),0.55000000000000004,"0,372","0,698","0,581",0.55200000000000005,"0,706","0,446","0,533","0,279","0,563"
2606705,Ibirajuba (PE),0.49099999999999999,"0,362","0,575","0,536",0.57999999999999996,"0,753","0,476","0,545","0,259","0,646"
2606903,Iguaraci (PE),0.433,"0,239","0,530","0,530",0.59799999999999998,"0,770","0,480","0,580","0,310","0,598"
2607000,Inajá (PE),0.65600000000000003,"0,584","0,786","0,597",0.52300000000000002,"0,711","0,400","0,503","0,289","0,471"
2607109,Ingazeira (PE),0.438,"0,343","0,450","0,520",0.60799999999999998,"0,766","0,510","0,575","0,347","0,618"
2607307,Ipubi (PE),0.54200000000000004,"0,370","0,648","0,609",0.55000000000000004,"0,712","0,433","0,541","0,265","0,553"
2607406,Itacuruba (PE),0.47099999999999997,"0,279","0,552","0,582",0.59499999999999997,"0,712","0,523","0,567","0,414","0,587"
2607653,Itambé (PE),0.54200000000000004,"0,401","0,621","0,604",0.57499999999999996,"0,727","0,463","0,566","0,306","0,569"
2607703,Itapetim (PE),0.47399999999999998,"0,309","0,560","0,553",0.59199999999999997,"0,704","0,494","0,598","0,290","0,645"
2607802,Itaquitinga (PE),0.60399999999999998,"0,713","0,551","0,547",0.58599999999999997,"0,715","0,509","0,554","0,338","0,625"
2607505,Itaíba (PE),0.51600000000000001,"0,266","0,644","0,637",0.51,"0,688","0,364","0,531","0,195","0,497"
2607950,Jaqueira (PE),0.60899999999999999,"0,474","0,655","0,697",0.57499999999999996,"0,751","0,454","0,557","0,313","0,547"
2608008,Jataúba (PE),0.50700000000000001,"0,290","0,602","0,628",0.53,"0,712","0,381","0,549","0,213","0,510"
2608057,Jatobá (PE),0.40100000000000002,"0,239","0,454","0,510",0.64500000000000002,"0,775","0,573","0,604","0,414","0,674"
2608206,Joaquim Nabuco (PE),0.55100000000000005,"0,452","0,649","0,552",0.55400000000000005,"0,676","0,449","0,561","0,282","0,567"
2608107,João Alfredo (PE),0.48199999999999998,"0,355","0,589","0,501",0.57599999999999996,"0,720","0,466","0,569","0,265","0,617"
2608255,Jucati (PE),0.47199999999999998,"0,265","0,534","0,617",0.55000000000000004,"0,681","0,451","0,541","0,272","0,581"
2608305,Jupi (PE),0.47099999999999997,"0,256","0,552","0,604",0.57499999999999996,"0,698","0,487","0,560","0,292","0,629"
2608404,Jurema (PE),0.56599999999999995,"0,399","0,665","0,633",0.50900000000000001,"0,681","0,372","0,522","0,188","0,524"
2608750,Lagoa Grande (PE),0.42799999999999999,"0,220","0,593","0,470",0.59699999999999998,"0,705","0,520","0,581","0,369","0,618"
2608503,Lagoa de Itaenga (PE),0.495,"0,412","0,515","0,558",0.60199999999999998,"0,774","0,509","0,555","0,317","0,645"
2608453,Lagoa do Carro (PE),0.47099999999999997,"0,465","0,512","0,436",0.60899999999999999,"0,789","0,505","0,566","0,327","0,627"
2608602,Lagoa do Ouro (PE),0.503,"0,257","0,620","0,633",0.52500000000000002,"0,733","0,369","0,536","0,218","0,481"
2608701,Lagoa dos Gatos (PE),0.47699999999999998,"0,222","0,624","0,585",0.55100000000000005,"0,725","0,416","0,555","0,221","0,571"
2608800,Lajedo (PE),0.40500000000000003,"0,237","0,519","0,460",0.61099999999999999,"0,758","0,503","0,599","0,329","0,622"
2608909,Limoeiro (PE),0.39700000000000002,"0,292","0,418","0,480",0.66300000000000003,"0,797","0,583","0,628","0,441","0,671"
2609006,Macaparana (PE),0.42699999999999999,"0,232","0,503","0,547",0.60899999999999999,"0,778","0,508","0,571","0,318","0,642"
2609105,Machados (PE),0.497,"0,311","0,675","0,505",0.57799999999999996,"0,767","0,466","0,541","0,309","0,573"
2609154,Manari (PE),0.61299999999999999,"0,492","0,636","0,712",0.48699999999999999,"0,682","0,354","0,477","0,194","0,479"
2609204,Maraial (PE),0.55600000000000005,"0,370","0,704","0,594",0.53400000000000003,"0,698","0,403","0,541","0,274","0,489"
2609303,Mirandiba (PE),0.50800000000000001,"0,314","0,584","0,625",0.59099999999999997,"0,769","0,525","0,512","0,370","0,625"
2614303,Moreilândia (PE),0.45300000000000001,"0,371","0,509","0,480",0.6,"0,768","0,540","0,522","0,354","0,667"
2609501,Nazaré da Mata (PE),0.41199999999999998,"0,306","0,458","0,472",0.66200000000000003,"0,789","0,604","0,608","0,439","0,709"
